ID	ndens	temp	phi	nedens	heat	cool
134	3.16228e-04	3.16228e+03	1.000e+04	3.42000e-04	7.10330e-30	2.79640e-32
135	1.00000e-03	3.16228e+03	1.000e+04	1.05000e-03	2.55580e-29	2.45120e-31
136	3.16228e-03	3.16228e+03	1.000e+04	3.12000e-03	1.06780e-28	2.17680e-30
137	1.00000e-02	3.16228e+03	1.000e+04	8.52000e-03	5.12970e-28	1.74790e-29
138	3.16228e-02	3.16228e+03	1.000e+04	2.08000e-02	2.47970e-27	1.22510e-28
139	1.00000e-01	3.16228e+03	1.000e+04	4.56000e-02	1.07940e-26	8.11720e-28
140	3.16228e-01	3.16228e+03	1.000e+04	9.17000e-02	4.18650e-26	6.45810e-27
141	1.00000e+00	3.16228e+03	1.000e+04	1.75000e-01	1.49400e-25	7.20240e-26
142	3.16228e+00	3.16228e+03	1.000e+04	3.22000e-01	5.05800e-25	9.58230e-25
143	1.00000e+01	3.16228e+03	1.000e+04	5.83000e-01	1.65950e-24	1.26840e-23
144	3.16228e+01	3.16228e+03	1.000e+04	1.04000e+00	5.34980e-24	1.55530e-22
145	1.00000e+02	3.16228e+03	1.000e+04	1.82000e+00	1.70920e-23	1.71420e-21
146	3.16228e+02	3.16228e+03	1.000e+04	3.12000e+00	5.43910e-23	1.66610e-20
147	1.00000e+03	3.16228e+03	1.000e+04	5.20000e+00	1.72770e-22	1.38910e-19
148	3.16228e+03	3.16228e+03	1.000e+04	8.32000e+00	5.47470e-22	9.17700e-19
149	1.00000e+04	3.16228e+03	1.000e+04	1.26000e+01	1.72580e-21	4.27690e-18
150	3.16228e+04	3.16228e+03	1.000e+04	1.90000e+01	5.39850e-21	1.27060e-17
151	1.00000e+05	3.16228e+03	1.000e+04	3.77000e+01	1.69860e-20	2.52780e-17
152	3.16228e+05	3.16228e+03	1.000e+04	7.55000e+01	5.35560e-20	8.36910e-17
153	1.00000e+06	3.16228e+03	1.000e+04	1.40000e+02	1.68690e-19	5.94360e-16
154	3.16228e+06	3.16228e+03	1.000e+04	2.52000e+02	5.32060e-19	4.32870e-15
155	1.00000e+07	3.16228e+03	1.000e+04	4.37000e+02	1.68020e-18	2.33540e-14
156	3.16228e+07	3.16228e+03	1.000e+04	7.29000e+02	5.30210e-18	9.82200e-14
157	1.00000e+08	3.16228e+03	1.000e+04	1.15000e+03	1.67470e-17	3.57180e-13
158	3.16228e+08	3.16228e+03	1.000e+04	1.65000e+03	5.29840e-17	1.20610e-12
159	1.00000e+09	3.16228e+03	1.000e+04	1.21000e+03	1.68100e-16	3.98310e-12
160	3.16228e+09	3.16228e+03	1.000e+04	2.35000e+03	5.32310e-16	1.28840e-11
161	1.00000e+10	3.16228e+03	1.000e+04	5.41000e+03	1.68710e-15	4.19100e-11
162	3.16228e+10	3.16228e+03	1.000e+04	1.34000e+04	5.37090e-15	1.37520e-10
163	1.00000e+11	3.16228e+03	1.000e+04	3.15000e+04	1.73270e-14	4.63450e-10
164	3.16228e+11	3.16228e+03	1.000e+04	6.81000e+04	5.78200e-14	1.68590e-09
165	1.00000e+12	3.16228e+03	1.000e+04	1.36000e+05	2.04010e-13	7.16560e-09
166	1.00000e-04	3.16228e+03	1.000e+05	1.10000e-04	2.14640e-30	4.56980e-33
167	3.16228e-04	3.16228e+03	1.000e+05	3.46000e-04	7.15450e-30	4.14210e-32
168	1.00000e-03	3.16228e+03	1.000e+05	1.09000e-03	2.62730e-29	3.46800e-31
169	3.16228e-03	3.16228e+03	1.000e+05	3.42000e-03	1.18710e-28	2.79390e-30
170	1.00000e-02	3.16228e+03	1.000e+05	1.05000e-02	7.07920e-28	2.44990e-29
171	3.16228e-02	3.16228e+03	1.000e+05	3.12000e-02	5.01530e-27	2.17480e-28
172	1.00000e-01	3.16228e+03	1.000e+05	8.52000e-02	3.45110e-26	1.74270e-27
173	3.16228e-01	3.16228e+03	1.000e+05	2.08000e-01	2.00110e-25	1.21300e-26
174	1.00000e+00	3.16228e+03	1.000e+05	4.56000e-01	9.46470e-25	7.90190e-26
175	3.16228e+00	3.16228e+03	1.000e+05	9.16000e-01	3.81660e-24	6.16470e-25
176	1.00000e+01	3.16228e+03	1.000e+05	1.75000e+00	1.38940e-23	6.84390e-24
177	3.16228e+01	3.16228e+03	1.000e+05	3.22000e+00	4.76170e-23	9.08850e-23
